{'loss': 0.2097, 'grad_norm': 1.4236040115356445, 'learning_rate': 3.0964000000000004e-05, 'epoch': 1.9}
{'loss': 0.1776, 'grad_norm': 1.6648335456848145, 'learning_rate': 3.0884000000000004e-05, 'epoch': 1.91}
{'loss': 0.1947, 'grad_norm': 1.5611109733581543, 'learning_rate': 3.0804e-05, 'epoch': 1.92}
{'loss': 0.1739, 'grad_norm': 1.5456424951553345, 'learning_rate': 3.0724000000000006e-05, 'epoch': 1.93}
{'loss': 0.2184, 'grad_norm': 1.5981431007385254, 'learning_rate': 3.0644e-05, 'epoch': 1.94}
{'loss': 0.212, 'grad_norm': 1.2549444437026978, 'learning_rate': 3.0564e-05, 'epoch': 1.94}
{'loss': 0.2034, 'grad_norm': 1.1256890296936035, 'learning_rate': 3.0484e-05, 'epoch': 1.95}
{'loss': 0.2169, 'grad_norm': 1.304427981376648, 'learning_rate': 3.0404e-05, 'epoch': 1.96}
{'loss': 0.1973, 'grad_norm': 0.9725929498672485, 'learning_rate': 3.0324000000000003e-05, 'epoch': 1.97}
{'loss': 0.2323, 'grad_norm': 1.4288179874420166, 'learning_rate': 3.0244e-05, 'epoch': 1.98}
{'loss': 0.1946, 'grad_norm': 0.950752854347229, 'learning_rate': 3.0164000000000005e-05, 'epoch': 1.98}
{'loss': 0.2126, 'grad_norm': 1.6845706701278687, 'learning_rate': 3.0084000000000002e-05, 'epoch': 1.99}
{'loss': 0.2171, 'grad_norm': 1.3108738660812378, 'learning_rate': 3.0004e-05, 'epoch': 2.0}
{'loss': 0.1371, 'grad_norm': 0.8834623694419861, 'learning_rate': 2.9924000000000004e-05, 'epoch': 2.01}
{'loss': 0.1472, 'grad_norm': 0.7111603021621704, 'learning_rate': 2.9844e-05, 'epoch': 2.02}
{'loss': 0.1486, 'grad_norm': 1.3827440738677979, 'learning_rate': 2.9764e-05, 'epoch': 2.02}
{'loss': 0.1196, 'grad_norm': 1.5665987730026245, 'learning_rate': 2.9684e-05, 'epoch': 2.03}
{'loss': 0.1475, 'grad_norm': 1.663143515586853, 'learning_rate': 2.9604000000000003e-05, 'epoch': 2.04}
{'loss': 0.1479, 'grad_norm': 1.6104695796966553, 'learning_rate': 2.9524e-05, 'epoch': 2.05}
{'loss': 0.1208, 'grad_norm': 1.0582051277160645, 'learning_rate': 2.9443999999999998e-05, 'epoch': 2.06}
{'loss': 0.1284, 'grad_norm': 1.0389084815979004, 'learning_rate': 2.9364000000000002e-05, 'epoch': 2.06}
{'loss': 0.1399, 'grad_norm': 1.282030463218689, 'learning_rate': 2.9284e-05, 'epoch': 2.07}
{'loss': 0.1098, 'grad_norm': 0.6867213249206543, 'learning_rate': 2.9204000000000004e-05, 'epoch': 2.08}
{'loss': 0.1295, 'grad_norm': 1.4618498086929321, 'learning_rate': 2.9124e-05, 'epoch': 2.09}
{'loss': 0.1625, 'grad_norm': 1.051571011543274, 'learning_rate': 2.9044e-05, 'epoch': 2.1}
{'loss': 0.1524, 'grad_norm': 1.5519914627075195, 'learning_rate': 2.8964000000000003e-05, 'epoch': 2.1}
{'loss': 0.131, 'grad_norm': 1.087294101715088, 'learning_rate': 2.8884e-05, 'epoch': 2.11}
{'loss': 0.1313, 'grad_norm': 1.1124151945114136, 'learning_rate': 2.8804000000000004e-05, 'epoch': 2.12}
{'loss': 0.1512, 'grad_norm': 1.2974361181259155, 'learning_rate': 2.8724e-05, 'epoch': 2.13}
{'loss': 0.1376, 'grad_norm': 0.9455858469009399, 'learning_rate': 2.8644e-05, 'epoch': 2.14}
{'loss': 0.1305, 'grad_norm': 1.0501033067703247, 'learning_rate': 2.8564000000000003e-05, 'epoch': 2.14}
{'loss': 0.1552, 'grad_norm': 0.7587730884552002, 'learning_rate': 2.8484e-05, 'epoch': 2.15}
{'loss': 0.1318, 'grad_norm': 1.065539836883545, 'learning_rate': 2.8404000000000005e-05, 'epoch': 2.16}
{'loss': 0.1555, 'grad_norm': 1.4881641864776611, 'learning_rate': 2.8324000000000002e-05, 'epoch': 2.17}
{'loss': 0.1494, 'grad_norm': 2.0571982860565186, 'learning_rate': 2.8244000000000003e-05, 'epoch': 2.18}
{'loss': 0.1348, 'grad_norm': 1.9718141555786133, 'learning_rate': 2.8164e-05, 'epoch': 2.18}
{'loss': 0.1431, 'grad_norm': 0.8704716563224792, 'learning_rate': 2.8084e-05, 'epoch': 2.19}
{'loss': 0.1586, 'grad_norm': 1.695818305015564, 'learning_rate': 2.8004e-05, 'epoch': 2.2}
{'loss': 0.1371, 'grad_norm': 0.9472115635871887, 'learning_rate': 2.7924e-05, 'epoch': 2.21}
{'loss': 0.1412, 'grad_norm': 1.2148596048355103, 'learning_rate': 2.7844000000000003e-05, 'epoch': 2.22}
{'loss': 0.1471, 'grad_norm': 0.8277825713157654, 'learning_rate': 2.7764e-05, 'epoch': 2.22}
{'loss': 0.1412, 'grad_norm': 1.341132402420044, 'learning_rate': 2.7683999999999998e-05, 'epoch': 2.23}
{'loss': 0.1469, 'grad_norm': 1.270084023475647, 'learning_rate': 2.7604000000000002e-05, 'epoch': 2.24}
{'loss': 0.1317, 'grad_norm': 1.2739042043685913, 'learning_rate': 2.7524e-05, 'epoch': 2.25}
{'loss': 0.164, 'grad_norm': 1.1148831844329834, 'learning_rate': 2.7444000000000004e-05, 'epoch': 2.26}
{'loss': 0.1272, 'grad_norm': 1.5141783952713013, 'learning_rate': 2.7364e-05, 'epoch': 2.26}
{'loss': 0.1289, 'grad_norm': 1.7348324060440063, 'learning_rate': 2.7284000000000005e-05, 'epoch': 2.27}
{'loss': 0.1158, 'grad_norm': 1.0036494731903076, 'learning_rate': 2.7204000000000002e-05, 'epoch': 2.28}
{'loss': 0.119, 'grad_norm': 1.39625883102417, 'learning_rate': 2.7124e-05, 'epoch': 2.29}
{'loss': 0.1219, 'grad_norm': 0.9765403866767883, 'learning_rate': 2.7044000000000004e-05, 'epoch': 2.3}
{'loss': 0.1419, 'grad_norm': 1.3065792322158813, 'learning_rate': 2.6964e-05, 'epoch': 2.3}
{'loss': 0.1352, 'grad_norm': 1.1767981052398682, 'learning_rate': 2.6884000000000002e-05, 'epoch': 2.31}
{'loss': 0.1423, 'grad_norm': 1.245893955230713, 'learning_rate': 2.6804000000000003e-05, 'epoch': 2.32}
{'loss': 0.1472, 'grad_norm': 1.521546721458435, 'learning_rate': 2.6724e-05, 'epoch': 2.33}
{'loss': 0.13, 'grad_norm': 0.9220880270004272, 'learning_rate': 2.6644e-05, 'epoch': 2.34}
{'loss': 0.1254, 'grad_norm': 1.4719029664993286, 'learning_rate': 2.6564e-05, 'epoch': 2.34}
{'loss': 0.1384, 'grad_norm': 1.1279172897338867, 'learning_rate': 2.6484000000000003e-05, 'epoch': 2.35}
{'loss': 0.1238, 'grad_norm': 1.2348628044128418, 'learning_rate': 2.6404e-05, 'epoch': 2.36}
{'loss': 0.1339, 'grad_norm': 0.6989163160324097, 'learning_rate': 2.6323999999999997e-05, 'epoch': 2.37}
{'loss': 0.1453, 'grad_norm': 1.2630350589752197, 'learning_rate': 2.6244e-05, 'epoch': 2.38}
{'loss': 0.1571, 'grad_norm': 1.2476176023483276, 'learning_rate': 2.6164e-05, 'epoch': 2.38}
{'loss': 0.1346, 'grad_norm': 1.7906075716018677, 'learning_rate': 2.6084000000000003e-05, 'epoch': 2.39}
{'loss': 0.1488, 'grad_norm': 1.4678125381469727, 'learning_rate': 2.6004e-05, 'epoch': 2.4}
{'loss': 0.1294, 'grad_norm': 1.186501383781433, 'learning_rate': 2.5924000000000005e-05, 'epoch': 2.41}
{'loss': 0.1503, 'grad_norm': 1.184496283531189, 'learning_rate': 2.5844000000000002e-05, 'epoch': 2.42}
{'loss': 0.1249, 'grad_norm': 1.1750214099884033, 'learning_rate': 2.5764e-05, 'epoch': 2.42}
{'loss': 0.1364, 'grad_norm': 1.3170462846755981, 'learning_rate': 2.5684000000000003e-05, 'epoch': 2.43}
{'loss': 0.1522, 'grad_norm': 1.5569885969161987, 'learning_rate': 2.5604e-05, 'epoch': 2.44}
{'loss': 0.1299, 'grad_norm': 1.0843652486801147, 'learning_rate': 2.5524000000000005e-05, 'epoch': 2.45}
{'loss': 0.1395, 'grad_norm': 1.006050705909729, 'learning_rate': 2.5444000000000002e-05, 'epoch': 2.46}
{'loss': 0.127, 'grad_norm': 1.6130105257034302, 'learning_rate': 2.5364e-05, 'epoch': 2.46}
{'loss': 0.1199, 'grad_norm': 1.7119966745376587, 'learning_rate': 2.5284e-05, 'epoch': 2.47}
{'loss': 0.1338, 'grad_norm': 1.0452173948287964, 'learning_rate': 2.5204e-05, 'epoch': 2.48}
{'loss': 0.1323, 'grad_norm': 0.8975865244865417, 'learning_rate': 2.5124000000000002e-05, 'epoch': 2.49}
{'loss': 0.1888, 'grad_norm': 1.4975694417953491, 'learning_rate': 2.5044e-05, 'epoch': 2.5}
{'loss': 0.14, 'grad_norm': 1.1866999864578247, 'learning_rate': 2.4964e-05, 'epoch': 2.5}
{'loss': 0.1234, 'grad_norm': 1.3824881315231323, 'learning_rate': 2.4884e-05, 'epoch': 2.51}
{'loss': 0.1309, 'grad_norm': 1.3393791913986206, 'learning_rate': 2.4804000000000002e-05, 'epoch': 2.52}
{'loss': 0.1336, 'grad_norm': 1.6510188579559326, 'learning_rate': 2.4724e-05, 'epoch': 2.53}
{'loss': 0.1582, 'grad_norm': 1.3692196607589722, 'learning_rate': 2.4644e-05, 'epoch': 2.54}
{'loss': 0.1346, 'grad_norm': 1.2648509740829468, 'learning_rate': 2.4564e-05, 'epoch': 2.54}
{'loss': 0.1389, 'grad_norm': 1.6993482112884521, 'learning_rate': 2.4484e-05, 'epoch': 2.55}
{'loss': 0.1566, 'grad_norm': 1.29043710231781, 'learning_rate': 2.4404000000000002e-05, 'epoch': 2.56}
{'loss': 0.1454, 'grad_norm': 1.4747090339660645, 'learning_rate': 2.4324000000000003e-05, 'epoch': 2.57}
{'loss': 0.1284, 'grad_norm': 1.6891893148422241, 'learning_rate': 2.4244e-05, 'epoch': 2.58}
{'loss': 0.1455, 'grad_norm': 1.0638065338134766, 'learning_rate': 2.4164e-05, 'epoch': 2.58}
{'loss': 0.1307, 'grad_norm': 1.4283040761947632, 'learning_rate': 2.4084000000000002e-05, 'epoch': 2.59}
{'loss': 0.1508, 'grad_norm': 1.1124777793884277, 'learning_rate': 2.4004000000000003e-05, 'epoch': 2.6}
{'loss': 0.1528, 'grad_norm': 1.0948599576950073, 'learning_rate': 2.3924000000000003e-05, 'epoch': 2.61}
{'loss': 0.1512, 'grad_norm': 1.7681498527526855, 'learning_rate': 2.3844000000000004e-05, 'epoch': 2.62}
{'loss': 0.1401, 'grad_norm': 0.912959635257721, 'learning_rate': 2.3764e-05, 'epoch': 2.62}
{'loss': 0.1302, 'grad_norm': 1.16439950466156, 'learning_rate': 2.3684000000000002e-05, 'epoch': 2.63}
{'loss': 0.1415, 'grad_norm': 0.996996283531189, 'learning_rate': 2.3604e-05, 'epoch': 2.64}
{'loss': 0.1438, 'grad_norm': 1.536283016204834, 'learning_rate': 2.3524e-05, 'epoch': 2.65}
{'loss': 0.1326, 'grad_norm': 1.1792832612991333, 'learning_rate': 2.3444e-05, 'epoch': 2.66}
{'loss': 0.1589, 'grad_norm': 2.170811414718628, 'learning_rate': 2.3364e-05, 'epoch': 2.66}
{'loss': 0.181, 'grad_norm': 1.411926031112671, 'learning_rate': 2.3284e-05, 'epoch': 2.67}
{'loss': 0.1462, 'grad_norm': 0.8106556534767151, 'learning_rate': 2.3204e-05, 'epoch': 2.68}
{'loss': 0.1654, 'grad_norm': 2.0694468021392822, 'learning_rate': 2.3124e-05, 'epoch': 2.69}
{'loss': 0.1288, 'grad_norm': 1.7404539585113525, 'learning_rate': 2.3044e-05, 'epoch': 2.7}
{'loss': 0.1575, 'grad_norm': 1.100463628768921, 'learning_rate': 2.2964000000000002e-05, 'epoch': 2.7}
{'loss': 0.1247, 'grad_norm': 1.3054734468460083, 'learning_rate': 2.2884e-05, 'epoch': 2.71}
{'loss': 0.1189, 'grad_norm': 0.7529193758964539, 'learning_rate': 2.2804e-05, 'epoch': 2.72}
{'loss': 0.1309, 'grad_norm': 0.7683989405632019, 'learning_rate': 2.2724e-05, 'epoch': 2.73}
{'loss': 0.137, 'grad_norm': 0.8968854546546936, 'learning_rate': 2.2644000000000002e-05, 'epoch': 2.74}
{'loss': 0.1437, 'grad_norm': 1.003133773803711, 'learning_rate': 2.2564000000000003e-05, 'epoch': 2.74}
{'loss': 0.1292, 'grad_norm': 1.3204108476638794, 'learning_rate': 2.2484000000000004e-05, 'epoch': 2.75}
{'loss': 0.1673, 'grad_norm': 0.819759726524353, 'learning_rate': 2.2404e-05, 'epoch': 2.76}
{'loss': 0.14, 'grad_norm': 1.5311694145202637, 'learning_rate': 2.2324000000000002e-05, 'epoch': 2.77}
{'loss': 0.1244, 'grad_norm': 1.2848037481307983, 'learning_rate': 2.2244000000000003e-05, 'epoch': 2.78}
{'loss': 0.1377, 'grad_norm': 1.025862216949463, 'learning_rate': 2.2164e-05, 'epoch': 2.78}
{'loss': 0.1082, 'grad_norm': 1.663925290107727, 'learning_rate': 2.2084e-05, 'epoch': 2.79}
{'loss': 0.1313, 'grad_norm': 1.5490200519561768, 'learning_rate': 2.2004e-05, 'epoch': 2.8}
{'loss': 0.1507, 'grad_norm': 1.5910834074020386, 'learning_rate': 2.1924e-05, 'epoch': 2.81}
{'loss': 0.1329, 'grad_norm': 1.3189526796340942, 'learning_rate': 2.1844e-05, 'epoch': 2.82}
{'loss': 0.1138, 'grad_norm': 1.1044539213180542, 'learning_rate': 2.1764e-05, 'epoch': 2.82}
{'loss': 0.1332, 'grad_norm': 1.0989354848861694, 'learning_rate': 2.1684e-05, 'epoch': 2.83}
{'loss': 0.144, 'grad_norm': 1.4443880319595337, 'learning_rate': 2.1604000000000002e-05, 'epoch': 2.84}
{'loss': 0.1313, 'grad_norm': 1.1177537441253662, 'learning_rate': 2.1524e-05, 'epoch': 2.85}
{'loss': 0.1376, 'grad_norm': 1.3703569173812866, 'learning_rate': 2.1444e-05, 'epoch': 2.86}
{'loss': 0.1537, 'grad_norm': 1.2734198570251465, 'learning_rate': 2.1364e-05, 'epoch': 2.86}
{'loss': 0.1354, 'grad_norm': 0.9981330633163452, 'learning_rate': 2.1284e-05, 'epoch': 2.87}
{'loss': 0.1312, 'grad_norm': 1.0902432203292847, 'learning_rate': 2.1204000000000002e-05, 'epoch': 2.88}
{'loss': 0.1459, 'grad_norm': 1.237090826034546, 'learning_rate': 2.1124000000000003e-05, 'epoch': 2.89}
{'loss': 0.1312, 'grad_norm': 1.2834805250167847, 'learning_rate': 2.1044e-05, 'epoch': 2.9}
{'loss': 0.1413, 'grad_norm': 0.9869277477264404, 'learning_rate': 2.0964e-05, 'epoch': 2.9}
{'loss': 0.1367, 'grad_norm': 1.3167226314544678, 'learning_rate': 2.0884000000000002e-05, 'epoch': 2.91}
{'loss': 0.147, 'grad_norm': 1.1245478391647339, 'learning_rate': 2.0804000000000003e-05, 'epoch': 2.92}
{'loss': 0.1535, 'grad_norm': 1.6572917699813843, 'learning_rate': 2.0724e-05, 'epoch': 2.93}
{'loss': 0.1453, 'grad_norm': 1.3481841087341309, 'learning_rate': 2.0644e-05, 'epoch': 2.94}
{'loss': 0.1613, 'grad_norm': 1.4399189949035645, 'learning_rate': 2.0563999999999998e-05, 'epoch': 2.94}
{'loss': 0.164, 'grad_norm': 1.0977656841278076, 'learning_rate': 2.0484e-05, 'epoch': 2.95}
{'loss': 0.1525, 'grad_norm': 1.0927977561950684, 'learning_rate': 2.0404e-05, 'epoch': 2.96}
{'loss': 0.147, 'grad_norm': 1.1170052289962769, 'learning_rate': 2.0324e-05, 'epoch': 2.97}
{'loss': 0.1213, 'grad_norm': 1.1331719160079956, 'learning_rate': 2.0244e-05, 'epoch': 2.98}
{'loss': 0.139, 'grad_norm': 1.0801949501037598, 'learning_rate': 2.0164000000000002e-05, 'epoch': 2.98}
{'loss': 0.1345, 'grad_norm': 1.628746509552002, 'learning_rate': 2.0084e-05, 'epoch': 2.99}
{'loss': 0.1381, 'grad_norm': 1.4302129745483398, 'learning_rate': 2.0004e-05, 'epoch': 3.0}
{'loss': 0.0811, 'grad_norm': 1.3494157791137695, 'learning_rate': 1.9924e-05, 'epoch': 3.01}
{'loss': 0.0791, 'grad_norm': 1.4523084163665771, 'learning_rate': 1.9844000000000002e-05, 'epoch': 3.02}
{'loss': 0.0792, 'grad_norm': 1.2726243734359741, 'learning_rate': 1.9764000000000003e-05, 'epoch': 3.02}
{'loss': 0.0885, 'grad_norm': 1.2515859603881836, 'learning_rate': 1.9684e-05, 'epoch': 3.03}
{'loss': 0.0863, 'grad_norm': 1.3045029640197754, 'learning_rate': 1.9604e-05, 'epoch': 3.04}
{'loss': 0.0883, 'grad_norm': 1.5871180295944214, 'learning_rate': 1.9524e-05, 'epoch': 3.05}
{'loss': 0.0867, 'grad_norm': 0.9330796003341675, 'learning_rate': 1.9444000000000002e-05, 'epoch': 3.06}
{'loss': 0.0714, 'grad_norm': 1.0327187776565552, 'learning_rate': 1.9364000000000003e-05, 'epoch': 3.06}
{'loss': 0.0747, 'grad_norm': 0.848285436630249, 'learning_rate': 1.9284000000000004e-05, 'epoch': 3.07}
{'loss': 0.0856, 'grad_norm': 1.1501997709274292, 'learning_rate': 1.9204e-05, 'epoch': 3.08}
{'loss': 0.0889, 'grad_norm': 1.2706431150436401, 'learning_rate': 1.9124000000000002e-05, 'epoch': 3.09}
{'loss': 0.0818, 'grad_norm': 0.818768322467804, 'learning_rate': 1.9044e-05, 'epoch': 3.1}
{'loss': 0.0794, 'grad_norm': 1.106465458869934, 'learning_rate': 1.8964e-05, 'epoch': 3.1}
{'loss': 0.0787, 'grad_norm': 1.150483250617981, 'learning_rate': 1.8884e-05, 'epoch': 3.11}
{'loss': 0.09, 'grad_norm': 0.9277787804603577, 'learning_rate': 1.8804e-05, 'epoch': 3.12}
{'loss': 0.077, 'grad_norm': 1.0695034265518188, 'learning_rate': 1.8724e-05, 'epoch': 3.13}
{'loss': 0.0838, 'grad_norm': 1.1096374988555908, 'learning_rate': 1.8644e-05, 'epoch': 3.14}
{'loss': 0.0903, 'grad_norm': 0.9632471203804016, 'learning_rate': 1.8564e-05, 'epoch': 3.14}
{'loss': 0.0738, 'grad_norm': 1.1798385381698608, 'learning_rate': 1.8484e-05, 'epoch': 3.15}
{'loss': 0.0809, 'grad_norm': 0.9521194696426392, 'learning_rate': 1.8404000000000002e-05, 'epoch': 3.16}
{'loss': 0.0905, 'grad_norm': 1.4069082736968994, 'learning_rate': 1.8324e-05, 'epoch': 3.17}
{'loss': 0.0927, 'grad_norm': 1.210958480834961, 'learning_rate': 1.8244e-05, 'epoch': 3.18}
{'loss': 0.0801, 'grad_norm': 2.025473117828369, 'learning_rate': 1.8164e-05, 'epoch': 3.18}
{'loss': 0.082, 'grad_norm': 1.4421383142471313, 'learning_rate': 1.8084e-05, 'epoch': 3.19}
{'loss': 0.0808, 'grad_norm': 0.7519373297691345, 'learning_rate': 1.8004000000000002e-05, 'epoch': 3.2}
{'loss': 0.0756, 'grad_norm': 1.1632152795791626, 'learning_rate': 1.7924000000000003e-05, 'epoch': 3.21}
{'loss': 0.096, 'grad_norm': 3.1300249099731445, 'learning_rate': 1.7844e-05, 'epoch': 3.22}
{'loss': 0.0832, 'grad_norm': 0.7745658755302429, 'learning_rate': 1.7764e-05, 'epoch': 3.22}
{'loss': 0.0963, 'grad_norm': 1.7340340614318848, 'learning_rate': 1.7684000000000002e-05, 'epoch': 3.23}
{'loss': 0.0928, 'grad_norm': 1.0606993436813354, 'learning_rate': 1.7604e-05, 'epoch': 3.24}
{'loss': 0.0926, 'grad_norm': 0.8235543370246887, 'learning_rate': 1.7524e-05, 'epoch': 3.25}
{'loss': 0.0835, 'grad_norm': 1.2478687763214111, 'learning_rate': 1.7444e-05, 'epoch': 3.26}
{'loss': 0.1009, 'grad_norm': 0.8666177988052368, 'learning_rate': 1.7364e-05, 'epoch': 3.26}
{'loss': 0.0992, 'grad_norm': 2.1404359340667725, 'learning_rate': 1.7284e-05, 'epoch': 3.27}
{'loss': 0.1062, 'grad_norm': 1.0305171012878418, 'learning_rate': 1.7204e-05, 'epoch': 3.28}
{'loss': 0.0855, 'grad_norm': 1.3610374927520752, 'learning_rate': 1.7124e-05, 'epoch': 3.29}
{'loss': 0.0846, 'grad_norm': 1.0275994539260864, 'learning_rate': 1.7044e-05, 'epoch': 3.3}
{'loss': 0.0911, 'grad_norm': 2.093519687652588, 'learning_rate': 1.6964000000000002e-05, 'epoch': 3.3}
{'loss': 0.0891, 'grad_norm': 1.2364391088485718, 'learning_rate': 1.6884e-05, 'epoch': 3.31}
{'loss': 0.0936, 'grad_norm': 1.319430947303772, 'learning_rate': 1.6804e-05, 'epoch': 3.32}
{'loss': 0.0972, 'grad_norm': 1.2772871255874634, 'learning_rate': 1.6724e-05, 'epoch': 3.33}
{'loss': 0.0821, 'grad_norm': 2.2704355716705322, 'learning_rate': 1.6644000000000002e-05, 'epoch': 3.34}
{'loss': 0.0859, 'grad_norm': 1.1574243307113647, 'learning_rate': 1.6564000000000003e-05, 'epoch': 3.34}
{'loss': 0.091, 'grad_norm': 1.63877534866333, 'learning_rate': 1.6484e-05, 'epoch': 3.35}
{'loss': 0.1013, 'grad_norm': 1.9205715656280518, 'learning_rate': 1.6404e-05, 'epoch': 3.36}
{'loss': 0.0901, 'grad_norm': 1.0742124319076538, 'learning_rate': 1.6324e-05, 'epoch': 3.37}
{'loss': 0.09, 'grad_norm': 1.174355387687683, 'learning_rate': 1.6244000000000002e-05, 'epoch': 3.38}
{'loss': 0.0854, 'grad_norm': 0.7254112362861633, 'learning_rate': 1.6164e-05, 'epoch': 3.38}
{'loss': 0.0933, 'grad_norm': 0.7698488235473633, 'learning_rate': 1.6084e-05, 'epoch': 3.39}
{'loss': 0.0846, 'grad_norm': 1.1548113822937012, 'learning_rate': 1.6003999999999998e-05, 'epoch': 3.4}
{'loss': 0.0869, 'grad_norm': 1.4513715505599976, 'learning_rate': 1.5924e-05, 'epoch': 3.41}
{'loss': 0.0844, 'grad_norm': 1.1425440311431885, 'learning_rate': 1.5844e-05, 'epoch': 3.42}
{'loss': 0.0831, 'grad_norm': 1.2277179956436157, 'learning_rate': 1.5764e-05, 'epoch': 3.42}
{'loss': 0.08, 'grad_norm': 1.0116429328918457, 'learning_rate': 1.5684e-05, 'epoch': 3.43}
{'loss': 0.0924, 'grad_norm': 0.6991466283798218, 'learning_rate': 1.5604000000000002e-05, 'epoch': 3.44}
{'loss': 0.0773, 'grad_norm': 1.1919376850128174, 'learning_rate': 1.5524e-05, 'epoch': 3.45}
{'loss': 0.0894, 'grad_norm': 0.947188138961792, 'learning_rate': 1.5444e-05, 'epoch': 3.46}
{'loss': 0.0964, 'grad_norm': 1.3833104372024536, 'learning_rate': 1.5364e-05, 'epoch': 3.46}
{'loss': 0.0998, 'grad_norm': 0.8965467810630798, 'learning_rate': 1.5284e-05, 'epoch': 3.47}
{'loss': 0.094, 'grad_norm': 1.319380521774292, 'learning_rate': 1.5204000000000002e-05, 'epoch': 3.48}
{'loss': 0.0877, 'grad_norm': 1.2863054275512695, 'learning_rate': 1.5124000000000001e-05, 'epoch': 3.49}
{'loss': 0.1013, 'grad_norm': 1.1728148460388184, 'learning_rate': 1.5044e-05, 'epoch': 3.5}
{'loss': 0.1006, 'grad_norm': 1.4418315887451172, 'learning_rate': 1.4964000000000001e-05, 'epoch': 3.5}
{'loss': 0.0787, 'grad_norm': 1.0439730882644653, 'learning_rate': 1.4884e-05, 'epoch': 3.51}
{'loss': 0.0913, 'grad_norm': 1.1438108682632446, 'learning_rate': 1.4804000000000001e-05, 'epoch': 3.52}
{'loss': 0.1028, 'grad_norm': 2.3425183296203613, 'learning_rate': 1.4724000000000002e-05, 'epoch': 3.53}
{'loss': 0.0923, 'grad_norm': 1.276098608970642, 'learning_rate': 1.4643999999999999e-05, 'epoch': 3.54}
{'loss': 0.1084, 'grad_norm': 1.1144046783447266, 'learning_rate': 1.4564e-05, 'epoch': 3.54}
{'loss': 0.1004, 'grad_norm': 1.4289716482162476, 'learning_rate': 1.4484e-05, 'epoch': 3.55}
{'loss': 0.0869, 'grad_norm': 1.1923803091049194, 'learning_rate': 1.4404000000000001e-05, 'epoch': 3.56}
{'loss': 0.0871, 'grad_norm': 0.7362438440322876, 'learning_rate': 1.4324000000000002e-05, 'epoch': 3.57}
{'loss': 0.0843, 'grad_norm': 1.0455784797668457, 'learning_rate': 1.4244000000000001e-05, 'epoch': 3.58}
{'loss': 0.0811, 'grad_norm': 0.7464058995246887, 'learning_rate': 1.4164e-05, 'epoch': 3.58}
{'loss': 0.0836, 'grad_norm': 1.352145791053772, 'learning_rate': 1.4084e-05, 'epoch': 3.59}
{'loss': 0.0836, 'grad_norm': 1.7976813316345215, 'learning_rate': 1.4004e-05, 'epoch': 3.6}
{'loss': 0.0941, 'grad_norm': 1.5551586151123047, 'learning_rate': 1.3924000000000001e-05, 'epoch': 3.61}
{'loss': 0.0861, 'grad_norm': 2.0946738719940186, 'learning_rate': 1.3844000000000002e-05, 'epoch': 3.62}
{'loss': 0.0881, 'grad_norm': 1.0711952447891235, 'learning_rate': 1.3764000000000002e-05, 'epoch': 3.62}
{'loss': 0.093, 'grad_norm': 1.4489343166351318, 'learning_rate': 1.3684e-05, 'epoch': 3.63}
{'loss': 0.0851, 'grad_norm': 1.357157826423645, 'learning_rate': 1.3604e-05, 'epoch': 3.64}
{'loss': 0.103, 'grad_norm': 1.160972237586975, 'learning_rate': 1.3524000000000001e-05, 'epoch': 3.65}
{'loss': 0.0868, 'grad_norm': 1.6133664846420288, 'learning_rate': 1.3444e-05, 'epoch': 3.66}
{'loss': 0.0987, 'grad_norm': 1.0973066091537476, 'learning_rate': 1.3364000000000001e-05, 'epoch': 3.66}
{'loss': 0.0941, 'grad_norm': 0.9300942420959473, 'learning_rate': 1.3284000000000002e-05, 'epoch': 3.67}
{'loss': 0.0855, 'grad_norm': 1.1086618900299072, 'learning_rate': 1.3204e-05, 'epoch': 3.68}
{'loss': 0.0941, 'grad_norm': 0.9135060906410217, 'learning_rate': 1.3124e-05, 'epoch': 3.69}
{'loss': 0.111, 'grad_norm': 1.1791646480560303, 'learning_rate': 1.3044e-05, 'epoch': 3.7}
{'loss': 0.0862, 'grad_norm': 0.8443978428840637, 'learning_rate': 1.2964000000000002e-05, 'epoch': 3.7}
{'loss': 0.0885, 'grad_norm': 0.8027244210243225, 'learning_rate': 1.2884000000000002e-05, 'epoch': 3.71}
{'loss': 0.0947, 'grad_norm': 1.4700253009796143, 'learning_rate': 1.2804e-05, 'epoch': 3.72}
{'loss': 0.096, 'grad_norm': 0.6192194819450378, 'learning_rate': 1.2724e-05, 'epoch': 3.73}
{'loss': 0.1004, 'grad_norm': 1.8463892936706543, 'learning_rate': 1.2644e-05, 'epoch': 3.74}
{'loss': 0.0823, 'grad_norm': 0.78934645652771, 'learning_rate': 1.2564e-05, 'epoch': 3.74}
{'loss': 0.0773, 'grad_norm': 1.4838062524795532, 'learning_rate': 1.2484000000000001e-05, 'epoch': 3.75}
{'loss': 0.0914, 'grad_norm': 2.1113123893737793, 'learning_rate': 1.2404e-05, 'epoch': 3.76}
{'loss': 0.076, 'grad_norm': 1.0211693048477173, 'learning_rate': 1.2324000000000001e-05, 'epoch': 3.77}
{'loss': 0.0934, 'grad_norm': 1.279688835144043, 'learning_rate': 1.2244e-05, 'epoch': 3.78}
{'loss': 0.091, 'grad_norm': 1.7089178562164307, 'learning_rate': 1.2164e-05, 'epoch': 3.78}
